timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
7895874769,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=16077553), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.2342596429144004, y=0.2722856349768474, z=0.4647960345995724, w=0.809288328661291)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.6875, y=1.0625, z=-2.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62744140625, y=0.5751953125, z=0.39208984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7925423543,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=45855153), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23389492591827943, y=0.27216531176138, z=0.46461591234079935, w=0.8095376833126671)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.4375, y=0.8125, z=-2.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62255859375, y=0.5869140625, z=0.38330078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7939237158,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=59475599), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.2335302246859093, y=0.2724112370029308, z=0.46315403683133294, w=0.8103974890629425)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-9.4375, y=1.0625, z=-0.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6201171875, y=0.57373046875, z=0.3994140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7955339456,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=75836999), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23334730981196772, y=0.272533543894961, z=0.4615674488093382, w=0.8113137436622221)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-8.75, y=1.9375, z=-0.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.63037109375, y=0.5615234375, z=0.41943359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7978541819,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=98838053), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.2330443975877941, y=0.2724141295008709, z=0.46059534421097287, w=0.8119930909142025)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.1875, y=1.75, z=-2.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62890625, y=0.5595703125, z=0.419921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7992472078,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=112770019), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23273469961903848, y=0.2721647064257258, z=0.46028124044772334, w=0.8123435922448945)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.25, y=1.4375, z=-2.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62158203125, y=0.57421875, z=0.4013671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8015448318,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=135850751), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23273819655611333, y=0.27192464349789797, z=0.45986088981215784, w=0.8126609884469166)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.875, y=2.125, z=-1.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62451171875, y=0.57763671875, z=0.408203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8038011509,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=158375226), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23292245931294248, y=0.2719259843394022, z=0.45943588869195967, w=0.8128481107626978)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.75, y=1.375, z=0.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.630859375, y=0.568359375, z=0.4091796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8059086755,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=179456663), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.23297631774008365, y=0.2719786407780489, z=0.4594217300575346, w=0.8128230608710227)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.25, y=0.8125, z=-0.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.630859375, y=0.5703125, z=0.39794921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8075495522,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345447, nanosec=195901373), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.2331095504464509, y=0.27186958305537895, z=0.45956580395688107, w=0.8127398963588619)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.625, y=0.75, z=-0.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6279296875, y=0.57470703125, z=0.40478515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
