timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
38175518051,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=896161625), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7351053598018007, y=-0.08325171959229959, z=0.5208115273321792, w=0.4259631605825944)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=35.875, y=36.9375, z=-17.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.02294921875, y=0.79833984375, z=0.61767578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.175518051,"[-0.7351053598018007, -0.08325171959229959, 0.5208115273321792, 0.4259631605825944]","[35.875, 36.9375, -17.0625]","[1.02294921875, 0.79833984375, 0.61767578125]"
38182465347,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=903351551), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7364523119247524, y=-0.09692410669124041, z=0.5155654466126622, w=0.4271252510234889)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=39.4375, y=60.6875, z=-45.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.16357421875, y=0.99658203125, z=0.7392578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.182465347,"[-0.7364523119247524, -0.09692410669124041, 0.5155654466126622, 0.4271252510234889]","[39.4375, 60.6875, -45.25]","[1.16357421875, 0.99658203125, 0.7392578125]"
38196683454,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=917629805), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7363443176757561, y=-0.11432136165506393, z=0.5036731854658769, w=0.437082365623018)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=11.875, y=87.125, z=-96.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.126953125, y=1.146484375, z=0.80908203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.196683454,"[-0.7363443176757561, -0.11432136165506393, 0.5036731854658769, 0.437082365623018]","[11.875, 87.125, -96.9375]","[1.126953125, 1.146484375, 0.80908203125]"
38219384849,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=940071740), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7343766893376681, y=-0.1358645703512009, z=0.4846202554306087, w=0.4553843483334725)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.25, y=115.625, z=-153.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.78466796875, y=1.205078125, z=0.759765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.219384849,"[-0.7343766893376681, -0.1358645703512009, 0.4846202554306087, 0.4553843483334725]","[-10.25, 115.625, -153.0]","[0.78466796875, 1.205078125, 0.759765625]"
38234262740,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=955082008), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.729369583274906, y=-0.16351306389903542, z=0.4621578648165346, w=0.47717250226303054)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.0625, y=135.0, z=-193.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.51953125, y=1.2900390625, z=0.634765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.23426274,"[-0.729369583274906, -0.16351306389903542, 0.4621578648165346, 0.47717250226303054]","[-3.0625, 135.0, -193.875]","[0.51953125, 1.2900390625, 0.634765625]"
38248473321,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=969323208), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7230157650676777, y=-0.19006171639547093, z=0.4331014577849267, w=0.5035353758068835)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-37.1875, y=151.875, z=-219.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.27734375, y=1.15478515625, z=0.48876953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.248473321,"[-0.7230157650676777, -0.19006171639547093, 0.4331014577849267, 0.5035353758068835]","[-37.1875, 151.875, -219.75]","[0.27734375, 1.15478515625, 0.48876953125]"
38271782395,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346609, nanosec=992519393), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7165042071343248, y=-0.21515268167207555, z=0.39899378158591714, w=0.5302216583504454)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-59.0625, y=168.4375, z=-225.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.16259765625, y=1.021484375, z=0.3974609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.271782395,"[-0.7165042071343248, -0.21515268167207555, 0.39899378158591714, 0.5302216583504454]","[-59.0625, 168.4375, -225.0]","[0.16259765625, 1.021484375, 0.3974609375]"
38294828306,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346610, nanosec=15595404), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7078578844015639, y=-0.24095731398666792, z=0.36583032928978915, w=0.5541163763133126)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-40.8125, y=164.5, z=-222.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.07373046875, y=0.71435546875, z=0.43896484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.294828306,"[-0.7078578844015639, -0.24095731398666792, 0.36583032928978915, 0.5541163763133126]","[-40.8125, 164.5, -222.25]","[0.07373046875, 0.71435546875, 0.43896484375]"
38322804438,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346610, nanosec=43692772), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6920655775497263, y=-0.27776615604804694, z=0.342828498906148, w=0.571279108022351)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=63.5, y=151.8125, z=-227.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.0107421875, y=0.46142578125, z=0.458984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.322804438,"[-0.6920655775497263, -0.27776615604804694, 0.342828498906148, 0.571279108022351]","[63.5, 151.8125, -227.625]","[-0.0107421875, 0.46142578125, 0.458984375]"
38339181857,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346610, nanosec=60007231), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6688071024412899, y=-0.32897155340012346, z=0.32884948603337016, w=0.579942059444893)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=177.1875, y=161.25, z=-230.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.23046875, y=0.51513671875, z=0.3369140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,38.339181857,"[-0.6688071024412899, -0.32897155340012346, 0.32884948603337016, 0.579942059444893]","[177.1875, 161.25, -230.125]","[-0.23046875, 0.51513671875, 0.3369140625]"
