timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
14197874253,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=123247590), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5760114479691861, y=0.10944034398736364, z=0.39643894824201165, w=0.7064487123869196)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-30.8125, y=-4.3125, z=-1.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.685546875, y=0.36669921875, z=0.70361328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.197874253,"[-0.5760114479691861, 0.10944034398736364, 0.39643894824201165, 0.7064487123869196]","[-30.8125, -4.3125, -1.625]","[0.685546875, 0.36669921875, 0.70361328125]"
14218846835,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=144215644), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5755789367379733, y=0.11212497420865929, z=0.3916134101920294, w=0.7090668619390282)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-23.125, y=1.625, z=-9.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.5947265625, y=0.2275390625, z=0.7421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.218846835,"[-0.5755789367379733, 0.11212497420865929, 0.3916134101920294, 0.7090668619390282]","[-23.125, 1.625, -9.375]","[0.5947265625, 0.2275390625, 0.7421875]"
14234631846,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=160019756), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5766128064833039, y=0.11426052437141367, z=0.38691103845640556, w=0.7104660810273798)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-15.8125, y=7.3125, z=-2.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.59423828125, y=0.171875, z=0.7197265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.234631846,"[-0.5766128064833039, 0.11426052437141367, 0.38691103845640556, 0.7104660810273798]","[-15.8125, 7.3125, -2.5625]","[0.59423828125, 0.171875, 0.7197265625]"
14257815666,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=183257241), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5772128335620664, y=0.11505193943792907, z=0.383547155134189, w=0.71167406570093)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.0, y=8.125, z=-4.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.56494140625, y=0.23095703125, z=0.67529296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.257815666,"[-0.5772128335620664, 0.11505193943792907, 0.383547155134189, 0.71167406570093]","[-10.0, 8.125, -4.1875]","[0.56494140625, 0.23095703125, 0.67529296875]"
14280352167,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=205771458), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5771455209854205, y=0.1142572351189411, z=0.38299367007016855, w=0.7121546043631436)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.1875, y=4.5, z=-6.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.54296875, y=0.302734375, z=0.63134765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.280352167,"[-0.5771455209854205, 0.1142572351189411, 0.38299367007016855, 0.7121546043631436]","[3.1875, 4.5, -6.3125]","[0.54296875, 0.302734375, 0.63134765625]"
14294679576,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=220053750), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5768695822782559, y=0.1130422671018231, z=0.3839286501460406, w=0.712068622035566)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=9.1875, y=1.6875, z=-5.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.5693359375, y=0.35400390625, z=0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.294679576,"[-0.5768695822782559, 0.1130422671018231, 0.3839286501460406, 0.712068622035566]","[9.1875, 1.6875, -5.75]","[0.5693359375, 0.35400390625, 0.625]"
14317761180,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=243164046), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5754504966053321, y=0.11248995176534017, z=0.38489508184060506, w=0.7127822337035499)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.4375, y=-2.5, z=-10.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.580078125, y=0.3876953125, z=0.62744140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.31776118,"[-0.5754504966053321, 0.11248995176534017, 0.38489508184060506, 0.7127822337035499]","[3.4375, -2.5, -10.5]","[0.580078125, 0.3876953125, 0.62744140625]"
14340312690,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=265714872), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5737512263872876, y=0.11261393751963251, z=0.3846574711375198, w=0.7142592394876638)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.875, y=-3.0625, z=-13.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.56689453125, y=0.36279296875, z=0.65234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.34031269,"[-0.5737512263872876, 0.11261393751963251, 0.3846574711375198, 0.7142592394876638]","[-3.875, -3.0625, -13.0]","[0.56689453125, 0.36279296875, 0.65234375]"
14361359031,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=286813113), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5723292026821158, y=0.11273243439840759, z=0.38440112173317326, w=0.7155183153505859)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.25, y=-3.375, z=-12.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.57470703125, y=0.3408203125, z=0.68115234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.361359031,"[-0.5723292026821158, 0.11273243439840759, 0.38440112173317326, 0.7155183153505859]","[-1.25, -3.375, -12.0]","[0.57470703125, 0.3408203125, 0.68115234375]"
14377784717,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347771, nanosec=303219750), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5709454315772605, y=0.11194290373238142, z=0.38539121819316047, w=0.7162148486345493)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=7.8125, y=-3.0, z=-13.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.58837890625, y=0.33935546875, z=0.6748046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,14.377784717,"[-0.5709454315772605, 0.11194290373238142, 0.38539121819316047, 0.7162148486345493]","[7.8125, -3.0, -13.6875]","[0.58837890625, 0.33935546875, 0.6748046875]"
