timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
22622827692,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=725350656), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4145876447778983, y=-0.4761685270951218, z=-0.16594491478744375, w=-0.7575241935791658)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=117.625, y=33.8125, z=-9.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.18310546875, y=0.8330078125, z=0.70166015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.622827692,"[-0.4145876447778983, -0.4761685270951218, -0.16594491478744375, -0.7575241935791658]","[117.625, 33.8125, -9.0625]","[1.18310546875, 0.8330078125, 0.70166015625]"
22643344864,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=745906885), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4026893706135703, y=-0.47592781328351336, z=-0.1940818730753491, w=-0.7574075612783279)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=152.0, y=82.875, z=-28.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.2275390625, y=1.169921875, z=0.6484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.643344864,"[-0.4026893706135703, -0.47592781328351336, -0.1940818730753491, -0.7574075612783279]","[152.0, 82.875, -28.6875]","[1.2275390625, 1.169921875, 0.6484375]"
22658011267,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=760683525), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3959719594650557, y=-0.46646326852518816, z=-0.22612147192016513, w=-0.757949408846567)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=128.625, y=126.75, z=-64.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8193359375, y=1.451171875, z=0.41357421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.658011267,"[-0.3959719594650557, -0.46646326852518816, -0.22612147192016513, -0.757949408846567]","[128.625, 126.75, -64.25]","[0.8193359375, 1.451171875, 0.41357421875]"
22680647420,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=783214040), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3962334318976983, y=-0.44884483336039327, z=-0.2546953344591951, w=-0.7593863770288296)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=72.625, y=146.9375, z=-90.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.51904296875, y=1.5517578125, z=0.26318359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.68064742,"[-0.3962334318976983, -0.44884483336039327, -0.2546953344591951, -0.7593863770288296]","[72.625, 146.9375, -90.5625]","[0.51904296875, 1.5517578125, 0.26318359375]"
22703193776,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=805864133), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.40385189239928326, y=-0.42655597339860823, z=-0.2800169989916747, w=-0.7593050314854893)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=30.0625, y=144.75, z=-123.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.330078125, y=1.5791015625, z=0.208984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.703193776,"[-0.40385189239928326, -0.42655597339860823, -0.2800169989916747, -0.7593050314854893]","[30.0625, 144.75, -123.5625]","[0.330078125, 1.5791015625, 0.208984375]"
22718186503,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=820700615), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4167754406699093, y=-0.4020671552399125, z=-0.30441878723993376, w=-0.7562866101598353)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=13.8125, y=135.5625, z=-156.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.2431640625, y=1.4990234375, z=0.2685546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.718186503,"[-0.4167754406699093, -0.4020671552399125, -0.30441878723993376, -0.7562866101598353]","[13.8125, 135.5625, -156.3125]","[0.2431640625, 1.4990234375, 0.2685546875]"
22740777064,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=843315789), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.43240362715913466, y=-0.3756449294515842, z=-0.3270033358247909, w=-0.7516560440496687)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.75, y=129.875, z=-173.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.11083984375, y=1.12744140625, z=0.3388671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.740777064,"[-0.43240362715913466, -0.3756449294515842, -0.3270033358247909, -0.7516560440496687]","[1.75, 129.875, -173.0625]","[0.11083984375, 1.12744140625, 0.3388671875]"
22763219541,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=865856154), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.44826499320134355, y=-0.3513494303417474, z=-0.3547671076214309, w=-0.7414528798370487)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=42.1875, y=119.625, z=-194.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.115234375, y=0.8505859375, z=0.3671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.763219541,"[-0.44826499320134355, -0.3513494303417474, -0.3547671076214309, -0.7414528798370487]","[42.1875, 119.625, -194.3125]","[-0.115234375, 0.8505859375, 0.3671875]"
22779559897,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=882220000), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4581763605620706, y=-0.33049487044673137, z=-0.39586144593120953, w=-0.7239760209121195)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=137.75, y=135.1875, z=-206.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.33154296875, y=0.75048828125, z=0.46923828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.779559897,"[-0.4581763605620706, -0.33049487044673137, -0.39586144593120953, -0.7239760209121195]","[137.75, 135.1875, -206.125]","[-0.33154296875, 0.75048828125, 0.46923828125]"
22800739683,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186305, nanosec=903334528), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.463977426718941, y=-0.3171916188711308, z=-0.4451180443384947, w=-0.6971257784772091)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=221.5625, y=116.6875, z=-210.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.47412109375, y=0.79443359375, z=0.4599609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,22.800739683,"[-0.463977426718941, -0.3171916188711308, -0.4451180443384947, -0.6971257784772091]","[221.5625, 116.6875, -210.4375]","[-0.47412109375, 0.79443359375, 0.4599609375]"
