timestamp,_data,_check_fields,time,_data_parsed
5504486627,"array('h', [6, 3, -5, 21, 10, 0, 0, 4])",False,5.504486627,"[5, 1, -13, 9, 8, -3, -3, 3]"
5519487219,"array('h', [-8, -4, -1, -19, -7, 0, 1, -2])",False,5.519487219,"[-7, -2, 4, -3, -4, 2, 3, -2]"
5534501073,"array('h', [5, 4, 17, 11, 3, 7, 5, 7])",False,5.534501073,"[1, 0, 8, -9, -2, 5, 5, 6]"
5557510053,"array('h', [-3, -2, 0, -22, -7, -13, -8, -7])",False,5.557510053,"[3, 2, 15, 6, 1, -3, -2, 0]"
5587165550,"array('h', [-10, 0, 14, 10, -13, 0, -2, -6])",False,5.58716555,"[-7, -2, -2, -25, -12, -14, -8, -9]"
5594404767,"array('h', [-7, -4, 0, 6, -16, -6, -6, -5])",False,5.594404767,"[-13, -4, 18, 21, -18, 3, -3, -7]"
5616980680,"array('h', [9, 12, 15, 20, 22, 3, 4, 5])",False,5.61698068,"[-1, 1, -3, 10, -8, -9, -6, -3]"
5639545918,"array('h', [-2, 4, 26, 46, 11, 2, -2, -1])",False,5.639545918,"[7, 9, 13, 5, 18, 5, 4, 5]"
5662175266,"array('h', [0, 0, -11, 13, -24, -9, -2, -1])",False,5.662175266,"[1, 10, 39, 77, 25, 5, -1, 0]"
5684524821,"array('h', [-4, -2, -3, -18, -13, -1, -2, -5])",False,5.684524821,"[-3, -6, -21, -19, -34, -12, -5, -3]"
5699691867,"array('h', [8, 4, -1, -43, -9, -1, 0, 3])",False,5.699691867,"[-1, 3, 10, 42, -3, 0, 0, -4]"
5713717969,"array('h', [5, 4, 17, 57, 12, 4, 0, 2])",False,5.713717969,"[0, -5, -23, -94, -28, -5, -3, -2]"
5736884521,"array('h', [5, -1, -13, -22, 0, 0, 3, 4])",False,5.736884521,"[11, 10, 26, 39, 14, 5, 2, 5]"
5775244653,"array('h', [-6, -8, -16, -73, -5, -1, -3, -5])",False,5.775244653,"[4, 0, -4, 20, -2, 0, -1, 2]"
5781972900,"array('h', [2, 4, -1, -9, -3, 0, 1, 1])",False,5.7819729,"[6, 0, -2, -8, 12, 3, 5, 5]"
5797049817,"array('h', [-3, -3, 21, 98, 31, 4, 0, -1])",False,5.797049817,"[-8, -11, -28, -91, -16, -5, -5, -7]"
5819402148,"array('h', [1, -2, -17, -42, -3, -2, 3, 0])",False,5.819402148,"[3, 5, 2, -22, 2, 3, 3, 2]"
5833783935,"array('h', [-2, 0, 5, 43, 0, -3, -3, -2])",False,5.833783935,"[-3, -1, 17, 94, 18, 1, -2, -1]"
5856835040,"array('h', [3, 0, -4, -19, 0, 2, 2, 1])",False,5.85683504,"[1, -4, 1, 12, 23, 4, 4, 1]"
5858579757,"array('h', [-1, -1, 5, -5, -8, -3, -2, -4])",False,5.858579757,"[-2, -2, -14, -23, -16, -7, -1, -2]"
5879667045,"array('h', [3, 3, 0, 0, 0, 2, 1, 1])",False,5.879667045,"[1, 1, 8, 48, 8, 1, -1, 0]"
5901226997,"array('h', [-2, 0, 3, 9, 2, -1, -1, -2])",False,5.901226997,"[1, -2, -6, -31, -5, 0, 1, -1]"
5918564663,"array('h', [1, -1, -6, -8, -4, -1, 1, 2])",False,5.918564663,"[1, 1, 5, -4, -8, -2, -1, -3]"
5939689103,"array('h', [-1, -1, 0, 0, 8, 2, -2, -1])",False,5.939689103,"[1, 1, 2, 3, 0, 1, 0, -1]"
5961331839,"array('h', [-1, -1, -1, 3, 11, 1, -1, -2])",False,5.961331839,"[1, 4, 2, 4, 1, 1, 1, 0]"
5977276907,"array('h', [-5, -4, 0, 5, -1, -3, -2, -2])",False,5.977276907,"[-2, -3, -2, 2, 0, -3, -2, -1]"
5999625555,"array('h', [11, 10, -1, -4, 8, 6, 9, 8])",False,5.999625555,"[1, -1, -5, -10, -4, 1, 2, 3]"
6021337256,"array('h', [-2, -3, 5, 10, 0, 0, 2, 0])",False,6.021337256,"[-1, -1, 1, 3, 17, 3, -4, -3]"
6058724066,"array('h', [-4, -7, -3, -7, 0, -4, -3, 0])",False,6.058724066,"[-4, -3, -1, 7, 5, 0, 0, -3]"
6059702397,"array('h', [11, 2, 0, -1, -8, -2, -1, 1])",False,6.059702397,"[-3, -3, -1, 0, -1, -4, -3, -2]"
6083022440,"array('h', [-18, -9, 1, 7, 1, 3, 1, -1])",False,6.08302244,"[8, 10, 1, 2, 9, 7, 10, 8]"
6097253189,"array('h', [10, -6, -10, -7, -4, -4, 0, 2])",False,6.097253189,"[5, 1, 2, 2, -1, 2, 4, 2]"
6119652030,"array('h', [-2, 2, -4, -18, -4, 0, 0, 0])",False,6.11965203,"[-12, -10, 2, 7, 2, -3, -2, -1]"
6141404283,"array('h', [-13, -7, 15, 66, 25, 1, -2, -6])",False,6.141404283,"[11, 0, -6, -15, -7, -5, -4, 1]"
6157270884,"array('h', [1, -14, 0, 8, 5, -3, 0, 0])",False,6.157270884,"[1, 0, 4, 8, -5, 2, 1, 1]"
6194655242,"array('h', [4, 5, 4, 17, -2, -1, 0, 3])",False,6.194655242,"[-21, -14, -2, 6, 2, 1, 0, -3]"
6201423665,"array('h', [-2, 3, 26, 95, 43, 8, 0, 0])",False,6.201423665,"[21, -1, -12, -16, -7, -4, 1, 6]"
6217176921,"array('h', [-4, -6, -18, -82, -27, -4, -2, -2])",False,6.217176921,"[-12, -2, -3, -11, -4, -2, -1, -4]"
6239754824,"array('h', [13, 5, -8, -32, -19, -6, -1, 0])",False,6.239754824,"[-6, -1, 12, 49, 22, 4, -1, -3]"
6276202975,"array('h', [7, 13, 19, 29, 21, 7, -1, -11])",False,6.276202975,"[-9, -20, 9, 50, 18, -4, -3, -4]"
6276999004,"array('h', [-3, -2, -5, 6, 4, 0, 2, 7])",False,6.276999004,"[10, 1, -6, -34, -14, -2, 2, 5]"
6299462565,"array('h', [-10, -7, -10, -28, -20, -1, 0, -3])",False,6.299462565,"[-1, 7, 23, 101, 28, 3, 0, 1]"
6314722867,"array('h', [-9, -3, -2, 22, -10, -7, -9, -9])",False,6.314722867,"[-5, -1, 14, 29, 28, 8, 0, -3]"
6336811474,"array('h', [0, 1, 0, 6, -4, -5, -6, -2])",False,6.336811474,"[0, -5, -24, -88, -39, -8, -2, 0]"
6361147505,"array('h', [-1, -6, -21, -58, -33, -11, -4, 0])",False,6.361147505,"[11, 4, -5, -31, -14, -6, -3, -3]"
6374496799,"array('h', [12, 3, -15, 38, -46, -12, 2, 10])",False,6.374496799,"[13, 18, 20, 37, 21, 9, 1, -9]"
6396974910,"array('h', [9, 0, -13, -43, -11, -4, -2, 2])",False,6.39697491,"[-9, -4, -2, 7, 9, -1, -2, 0]"
6419684531,"array('h', [-14, -9, 2, -24, 7, -1, -1, -3])",False,6.419684531,"[-1, -2, -10, -18, -12, 2, 6, 8]"
6434486571,"array('h', [3, 0, 5, -6, -3, 0, 1, 2])",False,6.434486571,"[-19, -11, -9, -12, -23, -8, -10, -16]"
6479054511,"array('h', [-7, -1, -7, -18, -11, -5, -3, -3])",False,6.479054511,"[2, 4, 4, 35, 2, -4, -5, 0]"
6479374501,"array('h', [5, 1, 7, 40, 19, 5, 2, 5])",False,6.479374501,"[-5, -4, -8, -14, -17, -10, -10, -8]"
6501674838,"array('h', [-9, 0, 4, 14, 3, -4, -7, -9])",False,6.501674838,"[4, -3, -20, -67, -30, -8, 0, 5]"
6525509626,"array('h', [10, 7, -12, -40, -3, 0, 1, 5])",False,6.525509626,"[8, 1, -17, 64, -55, -17, -1, 7]"
6547860519,"array('h', [11, 10, 13, 38, 10, 7, 14, 18])",False,6.547860519,"[17, 4, -13, -60, -9, -1, 1, 8]"
6561465457,"array('h', [-9, -1, 0, -2, 9, 4, 8, 4])",False,6.561465457,"[-15, -10, -3, -11, -1, -7, -6, -7]"
6583921119,"array('h', [53, 33, 18, 32, 5, 5, 10, 31])",False,6.583921119,"[-2, -3, 8, -34, 9, 4, 4, 3]"
6608007822,"array('h', [-4, -5, 0, -26, -2, -1, -9, -10])",False,6.608007822,"[0, 2, 1, 14, -15, -7, -3, -1]"
6621515048,"array('h', [1, -2, -6, 14, 8, -1, -6, -12])",False,6.621515048,"[-7, -3, -11, -37, -2, -1, -1, -2]"
