timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
8323504511,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=238619951), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.559565703590678, y=-0.6821843225385044, z=0.33508024789625024, w=-0.3305026488812742)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=27.9375, y=6.9375, z=3.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9150390625, y=0.71337890625, z=-0.31396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8339816482,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=254911335), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5624157949233032, y=-0.6824670015010718, z=0.33104104955659214, w=-0.32914903765831516)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.3125, y=13.875, z=-15.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.85546875, y=0.75732421875, z=-0.18505859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8362342371,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=277423196), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.567847688416887, y=-0.6800256818939118, z=0.327989410742944, w=-0.3279283781023145)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-23.5, y=18.125, z=-17.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8603515625, y=0.654296875, z=-0.11474609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8383474499,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=298580199), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5734644654263933, y=-0.675145159274879, z=0.32908901634515886, w=-0.3271359658030511)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-43.9375, y=15.4375, z=-6.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90673828125, y=0.5009765625, z=-0.18115234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8398940781,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=314112420), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5774190812976985, y=-0.6716517270564605, z=0.32975322864934625, w=-0.3267016533333242)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-37.5, y=21.1875, z=-6.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94189453125, y=0.525390625, z=-0.3291015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8422276481,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=337394159), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5775596610190854, y=-0.6753963023182076, z=0.32347735426409724, w=-0.3250031908408147)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=12.6875, y=18.8125, z=-35.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.87158203125, y=0.63623046875, z=-0.330078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8443373145,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=358463453), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5743595742100083, y=-0.681895603299163, z=0.3140027637137916, w=-0.3263919884045398)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=50.3125, y=23.3125, z=-40.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9580078125, y=0.65576171875, z=-0.2314453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8459821594,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=374929831), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5709609975158567, y=-0.6870452110140031, z=0.3063231690574115, w=-0.32884423886856606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=49.0, y=18.25, z=-28.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97900390625, y=0.64794921875, z=-0.14697265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8482389501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=397490419), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5689867649742946, y=-0.6886064216673781, z=0.3025278766467423, w=-0.3324938212571015)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=33.0, y=8.375, z=-15.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.921875, y=0.443359375, z=0.06201171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8503482501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=418591780), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5726033563777991, y=-0.6821560130286358, z=0.3005831944319613, w=-0.34123058681606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.25, y=42.75, z=19.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.2158203125, y=0.7578125, z=0.12255859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8525903707,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=440978206), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5849461340111557, y=-0.672041097829386, z=0.2969285206557046, w=-0.3435581999529211)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-60.375, y=47.8125, z=-13.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.25439453125, y=0.91015625, z=0.11865234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8542368160,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=457442005), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6036318869379816, y=-0.6596616212361683, z=0.2897310988164407, w=-0.34136634415006384)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-100.4375, y=68.5, z=-49.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94970703125, y=0.76513671875, z=0.2021484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8563457712,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=478506353), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6252010359544435, y=-0.6477824868821226, z=0.2773246297712799, w=-0.33554815459561993)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-99.0625, y=68.8125, z=-73.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.65869140625, y=0.8232421875, z=0.2109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8579224780,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=494320222), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6476247256478573, y=-0.6318781250242453, z=0.2647626104853836, w=-0.3334861465403725)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-116.375, y=99.625, z=-70.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.69384765625, y=0.69091796875, z=0.341796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8602402181,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=517459317), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6737178858604487, y=-0.6098797747444029, z=0.24802876058853732, w=-0.3356078136014682)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-137.1875, y=146.875, z=-69.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.76416015625, y=0.6416015625, z=0.49169921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8623461155,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=538556440), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7033303928871893, y=-0.5805954553571531, z=0.22630589177591967, w=-0.34208320480151827)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-161.375, y=200.5625, z=-67.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8046875, y=0.64794921875, z=0.6083984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8640740139,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=555793528), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7345931422760646, y=-0.5438039961515234, z=0.20104268948632079, w=-0.3524655530611726)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-185.8125, y=246.5, z=-57.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.83154296875, y=0.63623046875, z=0.6513671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8662279475,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=577438505), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7645424443113708, y=-0.5017405152617369, z=0.1735737775701715, w=-0.3655180569155264)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-196.75, y=274.75, z=-46.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9072265625, y=0.5732421875, z=0.7373046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
