timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
8323504511,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=238619951), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.559565703590678, y=-0.6821843225385044, z=0.33508024789625024, w=-0.3305026488812742)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=27.9375, y=6.9375, z=3.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9150390625, y=0.71337890625, z=-0.31396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.323504511,"[-0.559565703590678, -0.6821843225385044, 0.33508024789625024, -0.3305026488812742]","[27.9375, 6.9375, 3.25]","[0.9150390625, 0.71337890625, -0.31396484375]"
8339816482,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=254911335), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5624157949233032, y=-0.6824670015010718, z=0.33104104955659214, w=-0.32914903765831516)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.3125, y=13.875, z=-15.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.85546875, y=0.75732421875, z=-0.18505859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.339816482,"[-0.5624157949233032, -0.6824670015010718, 0.33104104955659214, -0.32914903765831516]","[-4.3125, 13.875, -15.25]","[0.85546875, 0.75732421875, -0.18505859375]"
8362342371,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=277423196), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.567847688416887, y=-0.6800256818939118, z=0.327989410742944, w=-0.3279283781023145)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-23.5, y=18.125, z=-17.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8603515625, y=0.654296875, z=-0.11474609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.362342371,"[-0.567847688416887, -0.6800256818939118, 0.327989410742944, -0.3279283781023145]","[-23.5, 18.125, -17.75]","[0.8603515625, 0.654296875, -0.11474609375]"
8383474499,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=298580199), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5734644654263933, y=-0.675145159274879, z=0.32908901634515886, w=-0.3271359658030511)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-43.9375, y=15.4375, z=-6.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90673828125, y=0.5009765625, z=-0.18115234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.383474499,"[-0.5734644654263933, -0.675145159274879, 0.32908901634515886, -0.3271359658030511]","[-43.9375, 15.4375, -6.25]","[0.90673828125, 0.5009765625, -0.18115234375]"
8398940781,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=314112420), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5774190812976985, y=-0.6716517270564605, z=0.32975322864934625, w=-0.3267016533333242)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-37.5, y=21.1875, z=-6.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94189453125, y=0.525390625, z=-0.3291015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.398940781,"[-0.5774190812976985, -0.6716517270564605, 0.32975322864934625, -0.3267016533333242]","[-37.5, 21.1875, -6.625]","[0.94189453125, 0.525390625, -0.3291015625]"
8422276481,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=337394159), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5775596610190854, y=-0.6753963023182076, z=0.32347735426409724, w=-0.3250031908408147)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=12.6875, y=18.8125, z=-35.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.87158203125, y=0.63623046875, z=-0.330078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.422276481,"[-0.5775596610190854, -0.6753963023182076, 0.32347735426409724, -0.3250031908408147]","[12.6875, 18.8125, -35.625]","[0.87158203125, 0.63623046875, -0.330078125]"
8443373145,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=358463453), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5743595742100083, y=-0.681895603299163, z=0.3140027637137916, w=-0.3263919884045398)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=50.3125, y=23.3125, z=-40.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9580078125, y=0.65576171875, z=-0.2314453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.443373145,"[-0.5743595742100083, -0.681895603299163, 0.3140027637137916, -0.3263919884045398]","[50.3125, 23.3125, -40.0625]","[0.9580078125, 0.65576171875, -0.2314453125]"
8459821594,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=374929831), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5709609975158567, y=-0.6870452110140031, z=0.3063231690574115, w=-0.32884423886856606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=49.0, y=18.25, z=-28.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97900390625, y=0.64794921875, z=-0.14697265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.459821594,"[-0.5709609975158567, -0.6870452110140031, 0.3063231690574115, -0.32884423886856606]","[49.0, 18.25, -28.375]","[0.97900390625, 0.64794921875, -0.14697265625]"
8482389501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=397490419), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5689867649742946, y=-0.6886064216673781, z=0.3025278766467423, w=-0.3324938212571015)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=33.0, y=8.375, z=-15.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.921875, y=0.443359375, z=0.06201171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.482389501,"[-0.5689867649742946, -0.6886064216673781, 0.3025278766467423, -0.3324938212571015]","[33.0, 8.375, -15.0625]","[0.921875, 0.443359375, 0.06201171875]"
8503482501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344901, nanosec=418591780), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5726033563777991, y=-0.6821560130286358, z=0.3005831944319613, w=-0.34123058681606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.25, y=42.75, z=19.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.2158203125, y=0.7578125, z=0.12255859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,8.503482501,"[-0.5726033563777991, -0.6821560130286358, 0.3005831944319613, -0.34123058681606]","[-5.25, 42.75, 19.0]","[1.2158203125, 0.7578125, 0.12255859375]"
