timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
7714079314,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=42731307), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.7379533500070015, y=0.6658670881080545, z=0.043337210794455835, w=-0.10083531300343808)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=159.125, y=96.5, z=-227.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.56982421875, y=0.87353515625, z=0.36865234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.714079314,"[0.7379533500070015, 0.6658670881080545, 0.043337210794455835, -0.10083531300343808]","[159.125, 96.5, -227.0625]","[-0.56982421875, 0.87353515625, 0.36865234375]"
7736887892,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=65433100), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.7181556591780894, y=0.6811064933510369, z=0.07721119402178167, w=-0.11993675593106798)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=130.0, y=84.625, z=-212.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.5634765625, y=0.68310546875, z=0.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.736887892,"[0.7181556591780894, 0.6811064933510369, 0.07721119402178167, -0.11993675593106798]","[130.0, 84.625, -212.125]","[-0.5634765625, 0.68310546875, 0.3125]"
7759182092,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=87792835), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6981416948962317, y=0.6950288057163306, z=0.10577719507389137, w=-0.13544119784706574)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=126.875, y=76.8125, z=-175.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.67529296875, y=0.64892578125, z=0.26611328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.759182092,"[0.6981416948962317, 0.6950288057163306, 0.10577719507389137, -0.13544119784706574]","[126.875, 76.8125, -175.8125]","[-0.67529296875, 0.64892578125, 0.26611328125]"
7774761879,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=103255111), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6799715975192665, y=0.7066455282298517, z=0.128059282908027, w=-0.14795791314063753)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=113.3125, y=60.875, z=-137.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.73779296875, y=0.564453125, z=0.22900390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.774761879,"[0.6799715975192665, 0.7066455282298517, 0.128059282908027, -0.14795791314063753]","[113.3125, 60.875, -137.75]","[-0.73779296875, 0.564453125, 0.22900390625]"
7796780006,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=125382446), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6637253349725709, y=0.7164620178322638, z=0.14337785652479024, w=-0.15998014557321208)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=104.5, y=33.75, z=-107.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.701171875, y=0.40869140625, z=0.27099609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.796780006,"[0.6637253349725709, 0.7164620178322638, 0.14337785652479024, -0.15998014557321208]","[104.5, 33.75, -107.6875]","[-0.701171875, 0.40869140625, 0.27099609375]"
7810930427,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=139528851), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6513855546965269, y=0.7228597380313876, z=0.15192078763490025, w=-0.17346680532679248)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=95.875, y=4.1875, z=-62.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.619140625, y=0.2705078125, z=0.24951171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.810930427,"[0.6513855546965269, 0.7228597380313876, 0.15192078763490025, -0.17346680532679248]","[95.875, 4.1875, -62.25]","[-0.619140625, 0.2705078125, 0.24951171875]"
7840138128,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=168800786), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6393228721294694, y=0.733200910828641, z=0.14722615691963722, w=-0.17890541705284274)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=100.125, y=-17.4375, z=2.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.50537109375, y=0.23583984375, z=0.1142578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.840138128,"[0.6393228721294694, 0.733200910828641, 0.14722615691963722, -0.17890541705284274]","[100.125, -17.4375, 2.0]","[-0.50537109375, 0.23583984375, 0.1142578125]"
7856669773,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=185399640), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6316840857412224, y=0.7417359174729282, z=0.13226972787720834, w=-0.1825041469094845)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=85.6875, y=-50.25, z=66.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.47119140625, y=0.390625, z=0.00927734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.856669773,"[0.6316840857412224, 0.7417359174729282, 0.13226972787720834, -0.1825041469094845]","[85.6875, -50.25, 66.1875]","[-0.47119140625, 0.390625, 0.00927734375]"
7877663330,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=206312501), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6263194279452016, y=0.7491295525944313, z=0.11060235877952491, w=-0.18519180824342085)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=67.0, y=-80.3125, z=89.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.40478515625, y=0.61083984375, z=-0.212890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.87766333,"[0.6263194279452016, 0.7491295525944313, 0.11060235877952491, -0.18519180824342085]","[67.0, -80.3125, 89.9375]","[-0.40478515625, 0.61083984375, -0.212890625]"
7902346022,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731187160, nanosec=231007491), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6159430977474895, y=0.7581636326549962, z=0.08691933120527451, w=-0.19556849521186764)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=106.9375, y=-114.375, z=60.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.3115234375, y=0.52978515625, z=-0.21044921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.902346022,"[0.6159430977474895, 0.7581636326549962, 0.08691933120527451, -0.19556849521186764]","[106.9375, -114.375, 60.25]","[-0.3115234375, 0.52978515625, -0.21044921875]"
