timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
22675602108,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=280720289), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6969755679111349, y=-0.5957249140438343, z=0.06084804213725056, w=-0.3945052601556546)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-188.875, y=195.3125, z=-92.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.80615234375, y=0.73486328125, z=0.396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22698094994,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=303282514), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7256674077588335, y=-0.5542292455725792, z=0.04076920339637517, w=-0.4056779864905775)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-213.5, y=223.25, z=-78.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.74169921875, y=0.6875, z=0.45263671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22719193825,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=324417649), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7521607940509342, y=-0.508154071021428, z=0.02081197912782932, w=-0.41904706361195343)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-225.0, y=240.25, z=-62.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.69140625, y=0.62060546875, z=0.53662109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22736251021,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=341497881), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7735874837733554, y=-0.46122292819528576, z=0.0007934230602803646, w=-0.43455170686124583)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-213.75, y=250.0, z=-42.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6826171875, y=0.548828125, z=0.5732421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22758112087,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=363310556), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7885749296803098, y=-0.41677719950366354, z=-0.020628304793123192, w=-0.45168663838433354)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-181.4375, y=255.25, z=-23.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7109375, y=0.44091796875, z=0.6171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22779217874,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=384434790), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7963343618761793, y=-0.37735556096569717, z=-0.04449170369464552, w=-0.470611148407972)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-134.0625, y=259.125, z=-2.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6591796875, y=0.31689453125, z=0.65283203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22801735186,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=406830179), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7961704574368039, y=-0.34593285954402486, z=-0.07067576770500719, w=-0.49137358013213556)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-75.5625, y=255.1875, z=24.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.63623046875, y=0.31787109375, z=0.6337890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22818130165,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=423308342), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7899636914089163, y=-0.32427390036742426, z=-0.10040100999518406, w=-0.5106108508326503)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-9.25, y=243.3125, z=32.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.58056640625, y=0.33447265625, z=0.580078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22839174981,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=444255503), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7784562367976997, y=-0.3111994003474301, z=-0.13176691613063377, w=-0.5289596396962496)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=45.8125, y=226.4375, z=46.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.484375, y=0.30322265625, z=0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
22854788443,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348554, nanosec=460091826), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.7612719445483686, y=-0.30675481386194986, z=-0.1648517214964438, w=-0.546983016679426)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=99.0, y=210.8125, z=66.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4033203125, y=0.390625, z=0.5966796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
