timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
5513939282,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=48706664), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.38417096987809707, y=0.1876297364800239, z=0.5125331480880809, w=0.7446593315082276)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.0, y=-11.3125, z=-16.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.64501953125, y=0.572265625, z=0.4208984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5534951222,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=69784080), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.38123033580482424, y=0.18756337206663862, z=0.513983454660971, w=0.7451875071791705)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.625, y=-12.125, z=-15.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.626953125, y=0.58740234375, z=0.40087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5551396764,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=86152482), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3790353592813418, y=0.18719830063057571, z=0.5166111563538288, w=0.744581698530288)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=11.5625, y=-12.0, z=-11.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6484375, y=0.615234375, z=0.396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5581615697,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=116397431), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3766627663698564, y=0.18640870012859204, z=0.5199179134562367, w=0.74368159867936)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=16.75, y=-11.5, z=-15.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.69091796875, y=0.61279296875, z=0.39453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5595194813,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=129882985), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3749489366861208, y=0.1844531477560568, z=0.5245500833274495, w=0.7417799816940299)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=28.6875, y=-7.4375, z=-18.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.75146484375, y=0.63720703125, z=0.40380859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5611668063,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=146441970), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3755653321296902, y=0.1814042202323158, z=0.5285869943512298, w=0.7393503767409292)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=31.375, y=6.25, z=-9.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8369140625, y=0.7275390625, z=0.41796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5633934588,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=168701215), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.37745009541404345, y=0.1770670644883797, z=0.5288207675723274, w=0.7392748311214253)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=11.4375, y=24.9375, z=-5.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.83349609375, y=0.8046875, z=0.4453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5662705556,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=197349017), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.37727090852422546, y=0.17169763236994762, z=0.5256523320191926, w=0.7428837126109606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-12.8125, y=31.6875, z=-20.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.802734375, y=0.81884765625, z=0.49609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5670870658,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=205613486), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3760993095343185, y=0.16546660632060003, z=0.519654255335149, w=0.7490858204989762)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-30.3125, y=41.3125, z=-32.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.79248046875, y=0.78369140625, z=0.51708984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
5694066707,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346230, nanosec=228803654), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.37482755505168247, y=0.15674273919112858, z=0.512770931442629, w=0.7563081313540788)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-32.125, y=54.875, z=-41.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.771484375, y=0.79345703125, z=0.537109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
