timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
2827795728,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=633293031), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7927496957657882, y=-0.4466960522988532, z=0.259265586851418, w=-0.32371578923256145)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.75, y=4.6875, z=6.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6318359375, y=0.4990234375, z=0.4189453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2842128751,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=647607370), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7927672531425826, y=-0.44511906822456343, z=0.2606140712078549, w=-0.32476053229437846)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.6875, y=-0.375, z=8.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.65673828125, y=0.447265625, z=0.4365234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2865254275,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=670703468), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.792572238977521, y=-0.4440137870446223, z=0.2619528761505868, w=-0.32567114332235114)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.6875, y=-1.375, z=5.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7041015625, y=0.4521484375, z=0.4521484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2887780194,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=693243371), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.792589952110734, y=-0.4433523342162615, z=0.2626301065711142, w=-0.32598359265543125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.0, y=0.625, z=1.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7197265625, y=0.4853515625, z=0.4462890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2902069183,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=707572008), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.792870567368234, y=-0.443033442269726, z=0.2625609407141977, w=-0.32579040017024347)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.0625, y=1.5, z=-2.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.689453125, y=0.49560546875, z=0.44921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2925304514,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=730776916), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.79291548223232, y=-0.4430854680577774, z=0.26279972802435114, w=-0.3254175916920205)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.0625, y=-1.9375, z=-2.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.68212890625, y=0.484375, z=0.45068359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2947763867,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=753247974), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7923955250131618, y=-0.44468873105182904, z=0.26262635324128747, w=-0.3246362009970737)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=7.625, y=-4.6875, z=-6.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.69091796875, y=0.5166015625, z=0.4521484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2962051284,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=767614030), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7916512115575761, y=-0.4473064320025808, z=0.26201207703466767, w=-0.3233496352503306)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=13.25, y=-6.25, z=-10.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7119140625, y=0.52685546875, z=0.4609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
2985362782,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=790836025), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7910530101469427, y=-0.4509142534500126, z=0.26055129236303515, w=-0.32097429059198923)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=16.9375, y=-7.1875, z=-18.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.681640625, y=0.5361328125, z=0.4423828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3007811471,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=813295348), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7901443770186025, y=-0.45561777958009175, z=0.25878357473805613, w=-0.31798642084558315)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=20.6875, y=-10.1875, z=-20.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62451171875, y=0.5615234375, z=0.4130859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3028795785,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=834303954), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7885593927583017, y=-0.4613560719705884, z=0.2569531767424497, w=-0.31511858705968354)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=28.125, y=-13.125, z=-20.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.67041015625, y=0.60107421875, z=0.4501953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3045158293,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=850634944), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7856072104797113, y=-0.47061973275396624, z=0.2526735434575827, w=-0.31224102616642346)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=56.875, y=-12.125, z=-34.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7939453125, y=0.6240234375, z=0.54736328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3067820798,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=873299539), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.780974687686935, y=-0.48752936896242866, z=0.2422998991963998, w=-0.3060790918060315)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=100.375, y=-7.25, z=-75.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.990234375, y=0.654296875, z=0.63037109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3088597611,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=894201685), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7754921133807123, y=-0.5102403642265666, z=0.22399307855400713, w=-0.2968060874681571)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=136.1875, y=9.875, z=-117.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.025390625, y=0.82177734375, z=0.48095703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3105827911,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=911264854), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7706790981385258, y=-0.5281901413867746, z=0.20184016611579192, w=-0.2938187359181803)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=124.4375, y=55.4375, z=-91.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.04248046875, y=1.28173828125, z=0.38623046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3133776823,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=939230095), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.773279446380336, y=-0.533239346726519, z=0.17558997373608734, w=-0.29472505497795126)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=56.125, y=113.625, z=-80.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.845703125, y=1.51025390625, z=0.48681640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3148798211,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=954286829), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.785786458248757, y=-0.52627857316342, z=0.14684289076089393, w=-0.28984076817268717)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-30.0, y=136.4375, z=-116.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4453125, y=1.4228515625, z=0.40087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3164965355,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=970525494), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8026984280977757, y=-0.512611321289022, z=0.12053903554540046, w=-0.2799557245806339)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-83.125, y=125.8125, z=-133.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.25048828125, y=1.1904296875, z=0.23291015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3187817012,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183628, nanosec=993299311), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8184889109047491, y=-0.4991738723652183, z=0.09234014780395834, w=-0.2690253612160267)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-75.5, y=130.5, z=-145.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.234375, y=0.97900390625, z=0.25390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3208856392,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=14320163), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8285768051040522, y=-0.49417990504769527, z=0.05706535892547796, w=-0.25688566386880934)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.3125, y=142.625, z=-168.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.134765625, y=0.72119140625, z=0.3798828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3225278140,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=30745157), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8300899348785118, y=-0.5015571711515043, z=0.013426938142288994, w=-0.2433327380604828)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=92.0, y=155.9375, z=-189.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.06005859375, y=0.54248046875, z=0.439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3247813474,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=53260762), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.823398731252888, y=-0.5184769269878647, z=-0.03387341900862448, w=-0.22814205451214106)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=166.25, y=154.4375, z=-195.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.19091796875, y=0.6533203125, z=0.427734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3268899791,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=74379762), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8123956656409698, y=-0.5375079729021126, z=-0.08239306953762371, w=-0.21049903469278827)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=189.125, y=150.3125, z=-201.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.408203125, y=0.82666015625, z=0.35400390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3285287545,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=90747345), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8013477046219518, y=-0.5521548121641126, z=-0.1287160936060698, w=-0.19078544742179904)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=168.0625, y=138.75, z=-206.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.53125, y=0.96337890625, z=0.384765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3307898628,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=113324409), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7945852965532281, y=-0.5571068889267891, z=-0.17211233860358732, w=-0.16924379962686087)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=109.5, y=128.4375, z=-217.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.568359375, y=0.96435546875, z=0.44775390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3328559170,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=134209022), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.789925212045362, y=-0.5552607261986172, z=-0.21421907550639113, w=-0.14769520305568848)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=72.0625, y=127.375, z=-222.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.60986328125, y=0.83349609375, z=0.45654296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3344635074,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=150117014), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7840064271388592, y=-0.5517828201589932, z=-0.2543168910079111, w=-0.12724999226097786)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=66.9375, y=125.6875, z=-212.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.6552734375, y=0.65234375, z=0.4853515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3367779304,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=173165978), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7757336222568482, y=-0.5494830685427541, z=-0.29039658337514423, w=-0.10943276040177252)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=73.5625, y=119.1875, z=-184.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.67626953125, y=0.58837890625, z=0.4638671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
3390288894,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183629, nanosec=195798080), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.7667994998088056, y=-0.5477575223482991, z=-0.32047629524801324, w=-0.09630767356719955)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=66.25, y=108.8125, z=-143.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.69580078125, y=0.49755859375, z=0.44287109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
