timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
20817912477,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=573044576), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8870227642793301, y=-0.303344329351701, z=0.3455195670945633, w=-0.042297307895518874)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=124.5, y=15.9375, z=-29.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.89599609375, y=0.490234375, z=0.68798828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20840360571,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=595506339), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8802133890785964, y=-0.3323229720935347, z=0.33561873710603257, w=-0.04632380823121999)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=170.0625, y=39.25, z=-55.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.98046875, y=0.6162109375, z=0.666015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20862854099,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=618033795), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8717969154911587, y=-0.36741931050523485, z=0.3198745193285608, w=-0.0515119432004017)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=207.0, y=66.6875, z=-71.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0400390625, y=0.79931640625, z=0.64599609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20879360000,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=634506190), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8645027054028791, y=-0.4004237380973025, z=0.29892935058689035, w=-0.054195439632739616)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=188.25, y=90.0625, z=-89.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.99169921875, y=1.13818359375, z=0.591796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20900554263,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=655669031), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8634308430873798, y=-0.42320134770395784, z=0.2701921497383071, w=-0.04882622990527347)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=110.9375, y=121.375, z=-127.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.533203125, y=1.212890625, z=0.50439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20915170637,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=670355230), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8699028703600505, y=-0.4307096440139533, z=0.23766237123286582, w=-0.03570428535470634)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.5625, y=135.5, z=-149.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.1748046875, y=1.21484375, z=0.40966796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20939357873,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=694464474), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8802160613004737, y=-0.42777939076792537, z=0.20446011686011556, w=-0.020507044556716068)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-58.5625, y=139.6875, z=-148.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.05517578125, y=1.03125, z=0.40576171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20960713134,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=715768006), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8890102273342725, y=-0.4246693094735595, z=0.17113721525781272, w=-0.005370925443183851)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-53.4375, y=139.0625, z=-150.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.052734375, y=0.751953125, z=0.40234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20975418527,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=730607571), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8911118709905604, y=-0.43301408976631917, z=0.1356106141593744, w=0.005309686512990806)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=28.6875, y=154.5, z=-146.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.02099609375, y=0.607421875, z=0.5048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20998042728,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183309, nanosec=753039475), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8857356856176163, y=-0.4540371944121725, z=0.09558035306485578, w=0.013671774640183713)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=115.375, y=175.5, z=-152.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.3232421875, y=0.58056640625, z=0.5703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
