timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
14790448288,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=14896835), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6385881464802339, y=-0.5220761736587901, z=-0.3835923253969483, w=-0.4153294788108565)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=202.3125, y=133.625, z=-192.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.40087890625, y=1.03955078125, z=0.42529296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14821065330,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=45602842), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6270268986527336, y=-0.5179044444196125, z=-0.427030096347399, w=-0.39529425954582015)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=171.625, y=134.3125, z=-180.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.369140625, y=0.888671875, z=0.36181640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14825772502,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=50307666), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6138620863576351, y=-0.5116941471487784, z=-0.4678119797108046, w=-0.37748429152137336)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=158.25, y=140.5625, z=-163.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.58935546875, y=0.7275390625, z=0.3359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14842140938,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=66703543), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6008046429610289, y=-0.5082792631632922, z=-0.5007112241824747, w=-0.36051940532007287)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=148.75, y=109.6875, z=-129.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.63818359375, y=0.6181640625, z=0.328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14863192965,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=87737374), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.589014314961561, y=-0.5072932324070558, z=-0.5258467866240607, w=-0.3452547901499897)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=130.3125, y=79.0, z=-97.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.576171875, y=0.53662109375, z=0.1767578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14879750025,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=104218812), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.579429191863953, y=-0.5097316842687735, z=-0.5424443498300837, w=-0.3319481119178471)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=112.75, y=43.0, z=-60.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.55029296875, y=0.5546875, z=0.14794921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14902316895,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=126728948), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5710846030915698, y=-0.517741871115292, z=-0.5519202806195432, w=-0.3181033398859957)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=115.4375, y=3.375, z=-28.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.43896484375, y=0.49462890625, z=0.13720703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14923483064,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=147871332), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5641713767192258, y=-0.5289564389902132, z=-0.5556270244106266, w=-0.3052775017686681)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=106.4375, y=-23.625, z=-3.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.27978515625, y=0.509765625, z=0.02880859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14940620926,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=165006523), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.562325793959525, y=-0.5396228207282526, z=-0.5527441627839611, w=-0.2950776225086068)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=69.4375, y=-52.6875, z=11.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.181640625, y=0.62353515625, z=-0.1005859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14962097390,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=186639156), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5605055446998651, y=-0.5540362951639128, z=-0.5467736470999665, w=-0.28269399858991456)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=77.1875, y=-77.8125, z=25.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.16552734375, y=0.61572265625, z=-0.20166015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14983485397,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=207950597), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5557626500551236, y=-0.5737062278188186, z=-0.5378190722914287, w=-0.26970295965227226)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=103.375, y=-87.8125, z=54.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.0537109375, y=0.5380859375, z=-0.22314453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
14999649612,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=224156490), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5476971171759083, y=-0.5966444191566391, z=-0.524138939414609, w=-0.2632901006793925)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=95.4375, y=-81.25, z=88.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.13232421875, y=0.55224609375, z=-0.201171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
15022248042,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=246793308), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5419753633044455, y=-0.6162528427122733, z=-0.5082850028828179, w=-0.26103926000598127)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=63.8125, y=-71.9375, z=107.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.2685546875, y=0.77294921875, z=-0.2333984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
15043463823,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=267943224), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5381225233440796, y=-0.6321734259723235, z=-0.4921651387372868, w=-0.26182892425383936)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=36.625, y=-62.5, z=103.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.2880859375, y=0.9033203125, z=-0.291015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
15075360884,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=299843787), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5339251612755818, y=-0.6459224944878237, z=-0.47698046814913936, w=-0.2649484596590421)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=23.875, y=-46.875, z=102.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.29833984375, y=0.8603515625, z=-0.396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
15083045404,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184686, nanosec=307481409), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5282291845276177, y=-0.6584097565203858, z=-0.4631083826915728, w=-0.2701872443562985)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=21.75, y=-28.9375, z=102.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.3271484375, y=0.771484375, z=-0.37890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
