timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
37036499023,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=536977878), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.48518253904588143, y=0.1548506858170086, z=0.47010641788040997, w=0.7208461172640407)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=71.4375, y=-0.5625, z=-66.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90625, y=0.47998046875, z=0.63232421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.036499023,"[-0.48518253904588143, 0.1548506858170086, 0.47010641788040997, 0.7208461172640407]","[71.4375, -0.5625, -66.1875]","[0.90625, 0.47998046875, 0.63232421875]"
37058887293,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=559369214), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4817681101214171, y=0.14331578899849073, z=0.48042528756691677, w=0.718715253601886)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=80.8125, y=11.5, z=-56.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9384765625, y=0.5927734375, z=0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.058887293,"[-0.4817681101214171, 0.14331578899849073, 0.48042528756691677, 0.718715253601886]","[80.8125, 11.5, -56.8125]","[0.9384765625, 0.5927734375, 0.625]"
37072833816,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=573495239), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4801732391198015, y=0.1279322625136779, z=0.4897559515313699, w=0.7163840482457239)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=82.4375, y=33.6875, z=-47.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97314453125, y=0.91064453125, z=0.67724609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.072833816,"[-0.4801732391198015, 0.1279322625136779, 0.4897559515313699, 0.7163840482457239]","[82.4375, 33.6875, -47.9375]","[0.97314453125, 0.91064453125, 0.67724609375]"
37096572089,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=597223990), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4778098234719381, y=0.11188367481145407, z=0.49148246021921893, w=0.7194614702687449)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=28.625, y=63.125, z=-56.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.05126953125, y=1.1787109375, z=0.67626953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.096572089,"[-0.4778098234719381, 0.11188367481145407, 0.49148246021921893, 0.7194614702687449]","[28.625, 63.125, -56.3125]","[1.05126953125, 1.1787109375, 0.67626953125]"
37118845812,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=619373514), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.4691216591569218, y=0.09704702550865282, z=0.4821222984231753, w=0.7335290267691759)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-46.8125, y=72.125, z=-106.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.77587890625, y=1.1337890625, z=0.61865234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.118845812,"[-0.4691216591569218, 0.09704702550865282, 0.4821222984231753, 0.7335290267691759]","[-46.8125, 72.125, -106.875]","[0.77587890625, 1.1337890625, 0.61865234375]"
37133371531,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=633842115), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.457769714734296, y=0.08007918209751952, z=0.4699769071272106, w=0.7504371523544227)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-60.6875, y=81.0625, z=-129.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.56494140625, y=0.98974609375, z=0.64697265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.133371531,"[-0.457769714734296, 0.08007918209751952, 0.4699769071272106, 0.7504371523544227]","[-60.6875, 81.0625, -129.9375]","[0.56494140625, 0.98974609375, 0.64697265625]"
37156075708,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=656628403), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.445932938663022, y=0.057984710064313015, z=0.4593609767831787, w=0.7660085382180298)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-36.5, y=96.4375, z=-143.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4189453125, y=0.92578125, z=0.69287109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.156075708,"[-0.445932938663022, 0.057984710064313015, 0.4593609767831787, 0.7660085382180298]","[-36.5, 96.4375, -143.1875]","[0.4189453125, 0.92578125, 0.69287109375]"
37186103425,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=686687645), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.432333327295162, y=0.02984766300258848, z=0.45174346397169196, w=0.7798236043375674)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.0, y=109.3125, z=-162.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.27197265625, y=0.95556640625, z=0.6923828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.186103425,"[-0.432333327295162, 0.02984766300258848, 0.45174346397169196, 0.7798236043375674]","[-4.0, 109.3125, -162.375]","[0.27197265625, 0.95556640625, 0.6923828125]"
37193059610,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=693635864), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.41554456045690513, y=-0.005249240922340459, z=0.4475283074720959, w=0.7918418893665439)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=33.0, y=122.25, z=-190.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.02587890625, y=0.88818359375, z=0.65966796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.19305961,"[-0.41554456045690513, -0.005249240922340459, 0.4475283074720959, 0.7918418893665439]","[33.0, 122.25, -190.0]","[0.02587890625, 0.88818359375, 0.65966796875]"
37216163090,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343874, nanosec=716760247), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3958806415245991, y=-0.048706868938734216, z=0.44800553635377083, w=0.8001232392454471)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=85.125, y=140.0625, z=-214.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.22802734375, y=0.78857421875, z=0.607421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,37.21616309,"[-0.3958806415245991, -0.048706868938734216, 0.44800553635377083, 0.8001232392454471]","[85.125, 140.0625, -214.0]","[-0.22802734375, 0.78857421875, 0.607421875]"
